Match Date,Team,Runs Scored,Runs Conceded,Win,win_pct_last_10,avg_runs_scored_last_10,avg_runs_conceded_last_10
2019-10-05,Ireland,169.0,167.0,1,0.5,172.2,183.8
2019-10-05,Netherlands,167.0,169.0,0,0.2,164.0,168.7
2019-10-05,Chile,74.0,102.0,0,0.3333333333333333,79.66666666666667,99.0
2019-10-05,Argentina,102.0,74.0,1,1.0,85.0,70.25
2019-10-05,Hong Kong,96.0,97.0,0,0.2,134.5,127.6
2019-10-05,Peru,93.0,132.0,0,0.3333333333333333,84.33333333333333,97.0
2019-10-05,Brazil,76.0,96.0,0,0.25,80.25,84.25
2019-10-05,Mexico,96.0,76.0,1,0.3333333333333333,99.66666666666667,103.33333333333333
2019-10-05,Chile,93.0,153.0,0,0.25,83.0,112.5
2019-10-05,Peru,153.0,93.0,1,0.5,101.5,96.0
2019-10-05,Pakistan,101.0,165.0,0,0.6,157.4,153.2
2019-10-05,Sri Lanka,165.0,101.0,1,0.3,148.5,153.1
2019-10-05,Mexico,132.0,93.0,1,0.42857142857142855,104.28571428571429,101.85714285714286
2019-10-06,Oman,173.0,130.0,1,0.3,127.3,136.6
2019-10-06,Ireland,130.0,173.0,0,0.4,166.9,182.9
2019-10-06,Hong Kong,125.0,126.0,0,0.2,132.4,125.5
2019-10-06,Nepal,126.0,125.0,1,0.6,129.4,140.3
2019-10-06,Mexico,105.0,111.0,0,0.375,104.375,103.0
2019-10-06,Argentina,111.0,105.0,1,1.0,90.2,77.2
2019-10-07,Pakistan,147.0,182.0,0,0.5,157.4,157.8
2019-10-07,Hong Kong,142.0,208.0,0,0.2,135.4,128.5
2019-10-07,Sri Lanka,182.0,147.0,1,0.4,150.8,151.8
2019-10-07,Nepal,134.0,133.0,1,0.6,129.9,140.8
2019-10-07,Netherlands,133.0,134.0,0,0.2,159.1,163.8
2019-10-07,Ireland,208.0,142.0,1,0.5,174.5,183.5
2019-10-09,Oman,95.0,94.0,1,0.4,130.3,128.0
2019-10-09,Jersey,159.0,179.0,0,0.75,147.125,113.75
2019-10-09,Qatar,179.0,159.0,1,0.6,164.7,162.2
2019-10-09,Netherlands,94.0,95.0,0,0.1,148.6,158.3
2019-10-09,Ireland,145.0,132.0,1,0.6,169.6,168.9
2019-10-09,Pakistan,134.0,147.0,0,0.4,155.8,160.8
2019-10-09,Sri Lanka,147.0,134.0,1,0.4,155.6,155.4
2019-10-09,Nepal,132.0,145.0,0,0.5,125.8,138.6
2019-10-10,Jersey,141.0,142.0,0,0.6666666666666666,146.44444444444446,116.88888888888889
2019-10-10,Qatar,142.0,141.0,1,0.6,165.4,162.9
2019-10-10,Netherlands,185.0,148.0,1,0.2,150.3,155.0
2019-10-10,Hong Kong,148.0,185.0,0,0.2,135.8,131.2
2019-10-10,Nepal,64.0,65.0,0,0.5,120.0,132.7
2019-10-10,Oman,65.0,64.0,1,0.5,122.2,119.6
2019-10-11,Jersey,101.0,102.0,0,0.6,141.9,115.4
2019-10-11,Qatar,102.0,101.0,1,0.6,155.1,157.3
2019-10-14,Bulgaria,161.0,156.0,1,1.0,161.0,156.0
2019-10-14,Serbia,156.0,161.0,0,0.0,156.0,161.0
2019-10-15,Greece,56.0,52.0,1,1.0,56.0,52.0
2019-10-15,Serbia,52.0,56.0,0,0.0,104.0,108.5
2019-10-16,Bulgaria,94.0,97.0,0,0.5,127.5,126.5
2019-10-16,Greece,97.0,94.0,1,1.0,76.5,73.0
2019-10-18,Oman,109.0,108.0,1,0.5,124.2,121.7
2019-10-18,U.A.E.,108.0,109.0,0,0.6,138.3,132.5
2019-10-18,Greece,117.0,135.0,0,0.6666666666666666,90.0,93.66666666666667
2019-10-18,Bulgaria,135.0,117.0,1,0.6666666666666666,130.0,123.33333333333333
2019-10-18,Kenya,136.0,166.0,0,0.6,127.7,127.4
2019-10-18,Netherlands,166.0,136.0,1,0.3,153.3,154.6
2019-10-18,Hong Kong,153.0,155.0,0,0.2,139.5,134.8
2019-10-18,Scotland,166.0,168.0,0,0.6,175.3,157.6
2019-10-18,Singapore,168.0,166.0,1,0.7142857142857143,162.85714285714286,145.57142857142858
2019-10-18,Malta,136.0,148.0,0,0.0,110.33333333333333,151.0
2019-10-18,Czech Rep.,148.0,136.0,1,0.6666666666666666,163.0,122.66666666666667
2019-10-18,Ireland,155.0,153.0,1,0.7,167.3,163.2
2019-10-19,Kenya,139.0,170.0,0,0.6,136.0,128.2
2019-10-19,U.A.E.,129.0,125.0,1,0.7,139.5,133.1
2019-10-19,Ireland,125.0,129.0,0,0.6,166.4,162.9
2019-10-19,Scotland,170.0,139.0,1,0.6,176.2,155.5
2019-10-19,Namibia,96.0,140.0,0,0.875,137.25,99.875
2019-10-19,Nigeria,115.0,184.0,0,0.5,118.5,126.25
2019-10-19,Jersey,184.0,115.0,1,0.6,143.9,114.6
2019-10-19,P.N.G.,90.0,89.0,1,0.9,112.7,94.9
2019-10-19,Bermuda,89.0,90.0,0,0.4444444444444444,103.33333333333333,103.33333333333333
2019-10-19,Netherlands,140.0,96.0,1,0.4,153.5,149.0
2019-10-20,Bermuda,149.0,152.0,0,0.4,107.9,108.2
2019-10-20,Canada,176.0,123.0,1,0.7,144.2,132.3
2019-10-20,Jersey,123.0,176.0,0,0.5,139.1,122.7
2019-10-20,Hong Kong,102.0,106.0,0,0.2,137.0,137.6
2019-10-20,Oman,106.0,102.0,1,0.6,121.5,118.5
2019-10-20,Singapore,152.0,149.0,1,0.75,161.5,146.0
2019-10-20,Czech Rep.,204.0,122.0,1,0.7142857142857143,168.85714285714286,122.57142857142857
2019-10-20,Malta,122.0,204.0,0,0.0,113.25,164.25
2019-10-20,P.N.G.,197.0,116.0,1,1.0,119.6,93.6
2019-10-20,Namibia,116.0,197.0,0,0.7777777777777778,134.88888888888889,110.66666666666667
2019-10-21,Bermuda,93.0,138.0,0,0.4,107.3,112.0
2019-10-21,Kenya,138.0,93.0,1,0.6,134.9,126.0
2019-10-21,Nigeria,109.0,159.0,0,0.4,116.6,132.8
2019-10-21,Canada,159.0,109.0,1,0.7,147.3,130.6
2019-10-21,Oman,148.0,183.0,0,0.6,121.4,121.8
2019-10-21,Scotland,146.0,142.0,1,0.6,168.7,159.1
2019-10-21,U.A.E.,118.0,116.0,1,0.7,136.0,131.5
2019-10-21,Hong Kong,116.0,118.0,0,0.1,131.7,136.5
2019-10-21,P.N.G.,142.0,146.0,0,0.9,121.3,95.8
2019-10-21,Ireland,183.0,148.0,1,0.7,167.6,160.5
2019-10-22,Namibia,159.0,135.0,1,0.8,137.3,113.1
2019-10-22,Scotland,135.0,159.0,0,0.6,166.9,159.6
2019-10-22,Singapore,101.0,104.0,0,0.6666666666666666,154.77777777777777,141.33333333333334
2019-10-22,Netherlands,104.0,101.0,1,0.5,148.9,143.8
2019-10-22,Jersey,147.0,112.0,1,0.5,142.9,123.1
2019-10-22,U.A.E.,112.0,147.0,0,0.7,136.5,135.1
2019-10-23,Kenya,159.0,157.0,1,0.6,132.5,132.6
2019-10-23,Singapore,157.0,159.0,0,0.6,155.0,143.1
2019-10-23,Namibia,111.0,106.0,1,0.8,139.2,114.6
2019-10-23,Bermuda,106.0,111.0,0,0.4,113.8,118.8
2019-10-23,Jersey,136.0,144.0,0,0.4,143.4,126.2
2019-10-23,Hong Kong,144.0,136.0,1,0.2,129.6,131.2
2019-10-23,Nigeria,71.0,72.0,0,0.3333333333333333,109.0,122.66666666666667
2019-10-23,Ireland,146.0,156.0,0,0.6,162.8,156.8
2019-10-23,Canada,156.0,146.0,1,0.8,151.1,131.3
2019-10-23,Oman,72.0,71.0,1,0.7,114.2,113.0
2019-10-24,U.A.E.,112.0,111.0,1,0.8,138.7,135.8
2019-10-24,Hong Kong,150.0,118.0,1,0.3,135.9,134.1
2019-10-24,Canada,118.0,150.0,0,0.8,146.3,129.5
2019-10-24,Scotland,204.0,158.0,1,0.6,169.2,157.4
2019-10-24,Bermuda,158.0,204.0,0,0.4,122.6,132.1
2019-10-24,Netherlands,126.0,127.0,0,0.5,142.1,131.3
2019-10-24,P.N.G.,127.0,126.0,1,0.9,112.4,100.1
2019-10-24,Nigeria,111.0,112.0,0,0.2857142857142857,109.28571428571429,121.14285714285714
2019-10-25,Spain,89.0,87.0,1,0.8333333333333334,132.83333333333334,126.66666666666667
2019-10-25,Portugal,87.0,89.0,0,0.0,87.0,89.0
2019-10-25,P.N.G.,180.0,137.0,1,0.9,124.4,108.2
2019-10-25,Ireland,110.0,105.0,1,0.7,155.7,149.0
2019-10-25,Singapore,137.0,180.0,0,0.5,150.1,145.8
2019-10-25,Kenya,94.0,181.0,0,0.6,131.8,137.7
2019-10-25,Namibia,181.0,94.0,1,0.8,140.6,111.5
2019-10-25,Oman,145.0,144.0,1,0.8,112.1,110.7
2019-10-25,Canada,144.0,145.0,0,0.8,148.2,129.4
2019-10-25,Jersey,105.0,110.0,0,0.3,137.9,129.2
2019-10-26,Portugal,116.0,113.0,1,0.5,101.5,101.0
2019-10-26,Spain,99.0,98.0,1,0.8571428571428571,128.0,122.57142857142857
2019-10-26,Ireland,67.0,66.0,1,0.7,143.8,137.1
2019-10-26,Gibraltar,113.0,116.0,0,0.0,113.0,116.0
2019-10-26,Nigeria,66.0,67.0,0,0.25,103.875,114.375
2019-10-26,Bermuda,114.0,206.0,0,0.3,119.9,139.2
2019-10-26,Singapore,104.0,191.0,0,0.4,150.9,155.7
2019-10-26,Portugal,114.0,143.0,0,0.3333333333333333,105.66666666666667,115.0
2019-10-26,Namibia,191.0,104.0,1,0.8,154.7,117.3
2019-10-26,Netherlands,206.0,114.0,1,0.5,144.4,124.6
2019-10-26,Gibraltar,98.0,99.0,0,0.0,105.5,107.5
2019-10-26,Spain,143.0,114.0,1,0.875,129.875,121.5
2019-10-27,Canada,140.0,154.0,0,0.7,142.6,133.6
2019-10-27,Spain,96.0,95.0,1,0.8888888888888888,126.11111111111111,118.55555555555556
2019-10-27,Gibraltar,95.0,96.0,0,0.0,102.0,103.66666666666667
2019-10-27,Netherlands,131.0,130.0,1,0.6,145.2,125.0
2019-10-27,Scotland,130.0,131.0,0,0.5,170.7,159.4
2019-10-27,Oman,127.0,141.0,0,0.8,113.7,113.3
2019-10-27,Jersey,141.0,127.0,1,0.3,137.1,134.3
2019-10-27,U.A.E.,154.0,140.0,1,0.8,135.9,134.0
2019-10-27,Gibraltar,107.0,110.0,0,0.0,103.25,105.25
2019-10-27,Hong Kong,82.0,81.0,1,0.3,125.8,133.0
2019-10-27,Nigeria,81.0,82.0,0,0.2222222222222222,101.33333333333333,110.77777777777777
2019-10-27,Kenya,73.0,118.0,0,0.6,127.7,134.7
2019-10-27,P.N.G.,118.0,73.0,1,0.9,133.3,107.2
2019-10-27,Sri Lanka,99.0,233.0,0,0.4,149.8,160.0
2019-10-27,Portugal,110.0,107.0,1,0.5,106.75,113.0
2019-10-27,Australia,233.0,99.0,1,0.5,142.4,142.9
2019-10-29,Namibia,161.0,107.0,1,0.8,151.5,118.0
2019-10-29,Oman,107.0,161.0,0,0.7,114.7,119.8
2019-10-29,U.A.E.,80.0,81.0,0,0.7,125.8,125.3
2019-10-29,Netherlands,81.0,80.0,1,0.7,136.6,116.1
2019-10-30,Scotland,198.0,108.0,1,0.5,165.3,150.8
2019-10-30,U.A.E.,108.0,198.0,0,0.6,122.6,131.5
2019-10-30,Oman,134.0,122.0,1,0.7,110.8,119.0
2019-10-30,Hong Kong,122.0,134.0,0,0.3,128.4,136.7
2019-10-30,Sri Lanka,117.0,118.0,0,0.4,147.1,153.9
2019-10-30,Australia,118.0,117.0,1,0.5,142.3,142.9
2019-10-31,Oman,167.0,168.0,0,0.6,118.0,126.4
2019-10-31,Scotland,168.0,167.0,1,0.6,162.8,148.1
2019-11-01,Ireland,137.0,158.0,0,0.6,140.6,136.2
2019-11-01,Namibia,112.0,130.0,0,0.7,138.7,119.4
2019-11-01,Netherlands,158.0,137.0,1,0.8,139.1,116.4
2019-11-01,P.N.G.,130.0,112.0,1,0.9,138.5,110.7
2019-11-01,Sri Lanka,142.0,145.0,0,0.4,144.9,150.4
2019-11-01,England,154.0,153.0,1,0.8,165.8,146.4
2019-11-01,Australia,145.0,142.0,1,0.6,147.9,141.6
2019-11-01,New Zealand,153.0,154.0,0,0.5,162.1,158.7
2019-11-02,Ireland,135.0,108.0,1,0.7,141.1,129.7
2019-11-02,Namibia,108.0,135.0,0,0.6,132.1,123.3
2019-11-02,P.N.G.,128.0,134.0,0,0.8,143.0,116.0
2019-11-02,Netherlands,134.0,128.0,1,0.9,143.1,119.7
2019-11-03,Bangladesh,154.0,148.0,1,0.7,159.0,151.9
2019-11-03,India,148.0,154.0,0,0.5,153.4,147.3
2019-11-03,New Zealand,176.0,155.0,1,0.6,164.4,158.8
2019-11-03,England,155.0,176.0,0,0.7,159.2,144.7
2019-11-05,Australia,151.0,150.0,1,0.7,149.4,141.9
2019-11-05,New Zealand,180.0,166.0,1,0.7,170.5,158.8
2019-11-05,England,166.0,180.0,0,0.7,159.9,146.4
2019-11-05,Pakistan,150.0,151.0,0,0.3,156.0,161.3
2019-11-06,Mozambique,109.0,114.0,0,0.0,109.0,114.0
2019-11-06,Malawi,114.0,109.0,1,1.0,114.0,109.0
2019-11-06,Mozambique,169.0,170.0,0,0.0,139.0,142.0
2019-11-06,Malawi,170.0,169.0,1,1.0,142.0,139.0
2019-11-07,Bangladesh,153.0,154.0,0,0.6,157.2,151.4
2019-11-07,India,154.0,153.0,1,0.5,152.6,146.8
2019-11-07,Mozambique,144.0,145.0,0,0.0,140.66666666666666,143.0
2019-11-07,Malawi,145.0,144.0,1,1.0,143.0,140.66666666666666
2019-11-07,Malawi,142.0,117.0,1,1.0,142.75,134.75
2019-11-07,Mozambique,117.0,142.0,0,0.0,134.75,142.75
2019-11-08,Australia,109.0,106.0,1,0.8,148.6,137.5
2019-11-08,Pakistan,106.0,109.0,0,0.2,151.2,156.9
2019-11-08,England,241.0,165.0,1,0.7,169.1,148.1
2019-11-08,New Zealand,165.0,241.0,0,0.6,169.1,168.5
2019-11-09,Malawi,142.0,127.0,1,1.0,142.6,133.2
2019-11-09,Mozambique,127.0,142.0,0,0.0,133.2,142.6
2019-11-10,India,174.0,144.0,1,0.6,149.2,140.0
2019-11-10,Bangladesh,144.0,174.0,0,0.5,153.2,155.3
2019-11-10,Mozambique,104.0,75.0,1,0.16666666666666666,128.33333333333334,131.33333333333334
2019-11-10,Malawi,75.0,104.0,0,0.8333333333333334,131.33333333333334,128.33333333333334
2019-11-14,West Indies,164.0,134.0,1,0.3,127.4,144.4
2019-11-14,Afghanistan,134.0,164.0,0,0.7,173.2,149.4
2019-11-16,Afghanistan,147.0,106.0,1,0.7,171.9,145.6
2019-11-16,West Indies,106.0,147.0,0,0.2,125.0,146.2
2019-11-17,West Indies,127.0,156.0,0,0.2,120.2,140.7
2019-11-17,Afghanistan,156.0,127.0,1,0.7,171.5,150.4
2019-12-05,Nepal,236.0,95.0,1,0.5,135.0,133.9
2019-12-05,Bhutan,95.0,236.0,0,0.0,95.0,236.0
2019-12-06,Nepal,163.0,79.0,1,0.5,137.0,127.7
2019-12-06,Maldives,79.0,163.0,0,0.125,124.0,144.125
2019-12-06,West Indies,207.0,209.0,0,0.1,121.9,147.6
2019-12-06,India,209.0,207.0,1,0.7,157.5,148.0
2019-12-07,Maldives,118.0,117.0,1,0.2222222222222222,123.33333333333333,141.11111111111111
2019-12-07,Bhutan,117.0,118.0,0,0.0,106.0,177.0
2019-12-08,India,170.0,173.0,0,0.7,155.5,145.9
2019-12-08,West Indies,173.0,170.0,1,0.2,123.2,148.5
2019-12-09,Maldives,94.0,98.0,0,0.2,120.4,136.8
2019-12-09,Nepal,98.0,94.0,1,0.6,135.9,118.0
2019-12-11,India,240.0,173.0,1,0.7,169.7,153.7
2019-12-11,West Indies,173.0,240.0,0,0.2,136.0,154.3
2020-01-07,Sri Lanka,142.0,144.0,0,0.4,145.4,145.0
2020-01-07,India,144.0,142.0,1,0.7,167.4,158.1
2020-01-10,Sri Lanka,123.0,201.0,0,0.4,140.3,147.6
2020-01-10,India,201.0,123.0,1,0.7,172.5,155.8
2020-01-15,Ireland,208.0,204.0,1,0.7,141.1,135.9
2020-01-15,West Indies,204.0,208.0,0,0.2,149.3,167.9
2020-01-19,Ireland,138.0,140.0,0,0.6,140.4,136.7
2020-01-19,West Indies,140.0,138.0,1,0.3,153.8,171.9
2020-01-24,New Zealand,203.0,204.0,0,0.5,167.5,175.0
2020-01-24,India,204.0,203.0,1,0.7,177.8,161.2
2020-01-24,Bangladesh,141.0,142.0,0,0.5,154.4,156.5
2020-01-24,Pakistan,142.0,141.0,1,0.2,148.8,159.1
2020-01-25,Bangladesh,136.0,137.0,0,0.4,146.9,152.7
2020-01-25,Pakistan,137.0,136.0,1,0.3,143.9,153.5
2020-01-26,New Zealand,132.0,135.0,0,0.5,164.9,172.3
2020-01-26,India,135.0,132.0,1,0.8,177.9,160.4
2020-02-02,India,163.0,156.0,1,0.9,179.4,160.6
2020-02-02,New Zealand,156.0,163.0,0,0.4,159.3,167.8
2020-02-12,Uganda,161.0,201.0,0,0.4,137.8,143.2
2020-02-12,South Africa,177.0,176.0,1,0.8,160.8,151.6
2020-02-12,Qatar,201.0,161.0,1,0.7,159.5,157.1
2020-02-12,England,176.0,177.0,0,0.7,166.9,145.7
2020-02-13,Uganda,126.0,154.0,0,0.3333333333333333,135.83333333333334,145.0
2020-02-13,Qatar,154.0,126.0,1,0.8,159.5,154.0
2020-02-14,England,204.0,202.0,1,0.7,168.6,150.2
2020-02-14,South Africa,202.0,204.0,0,0.7,167.5,158.8
2020-02-15,Uganda,134.0,116.0,1,0.42857142857142855,135.57142857142858,140.85714285714286
2020-02-15,Qatar,116.0,134.0,0,0.7,150.5,147.1
2020-02-16,South Africa,222.0,226.0,0,0.6,178.9,172.7
2020-02-16,England,226.0,222.0,1,0.7,175.1,156.4
2020-02-20,Malaysia,123.0,61.0,1,0.4,138.9,127.1
2020-02-20,Hong Kong,61.0,123.0,0,0.3,122.0,136.4
2020-02-21,Australia,196.0,89.0,1,0.9,159.5,135.6
2020-02-21,South Africa,89.0,196.0,0,0.5,168.6,173.7
2020-02-21,Malaysia,138.0,103.0,1,0.5,136.0,120.1
2020-02-21,Hong Kong,103.0,138.0,0,0.3,118.1,129.4
2020-02-23,Malaysia,152.0,144.0,1,0.5,135.0,122.5
2020-02-23,Hong Kong,144.0,152.0,0,0.3,117.7,126.1
2020-02-23,Saudi Arabia,113.0,114.0,0,0.5,135.66666666666666,141.33333333333334
2020-02-23,U.A.E.,62.0,61.0,1,0.6,113.6,123.8
2020-02-23,Iran,61.0,62.0,0,0.0,61.0,62.0
2020-02-23,Australia,146.0,158.0,0,0.8,158.3,134.5
2020-02-23,Maldives,90.0,196.0,0,0.2,119.2,146.1
2020-02-23,Kuwait,114.0,113.0,1,0.5555555555555556,151.0,154.66666666666666
2020-02-23,Oman,84.0,83.0,1,0.6,119.9,128.3
2020-02-23,Bahrain,83.0,84.0,0,0.4,149.2,150.8
2020-02-23,Qatar,196.0,90.0,1,0.8,154.8,137.5
2020-02-23,South Africa,158.0,146.0,1,0.5,165.6,170.2
2020-02-24,Qatar,175.0,141.0,1,0.8,159.9,139.4
2020-02-24,Iran,72.0,73.0,0,0.0,66.5,67.5
2020-02-24,Oman,141.0,175.0,0,0.5,123.1,135.0
2020-02-24,Hong Kong,154.0,167.0,0,0.3,117.8,127.3
2020-02-24,Saudi Arabia,73.0,72.0,1,0.5714285714285714,126.71428571428571,131.42857142857142
2020-02-24,Kuwait,139.0,186.0,0,0.5,149.8,157.8
2020-02-24,U.A.E.,186.0,139.0,1,0.6,116.9,122.7
2020-02-24,Maldives,121.0,186.0,0,0.2,117.2,150.5
2020-02-24,Bahrain,186.0,121.0,1,0.5,155.33333333333334,145.83333333333334
2020-02-24,Malaysia,167.0,154.0,1,0.6,143.4,129.3
2020-02-25,Iran,108.0,109.0,0,0.0,80.33333333333333,81.33333333333333
2020-02-25,Bahrain,109.0,106.0,1,0.5714285714285714,148.71428571428572,140.14285714285714
2020-02-25,Kuwait,109.0,108.0,1,0.5,150.4,158.4
2020-02-25,Saudi Arabia,138.0,150.0,0,0.5,128.125,133.75
2020-02-25,Oman,132.0,129.0,1,0.5,125.7,137.7
2020-02-25,U.A.E.,150.0,138.0,1,0.7,121.1,125.6
2020-02-25,Qatar,106.0,109.0,0,0.8,151.8,130.6
2020-02-25,Maldives,129.0,132.0,0,0.2,116.2,149.7
2020-02-26,Hong Kong,171.0,176.0,0,0.3,124.7,134.3
2020-02-26,Malaysia,176.0,171.0,1,0.7,151.8,136.8
2020-02-26,Kuwait,210.0,123.0,1,0.5,152.5,151.9
2020-02-26,Bahrain,123.0,210.0,0,0.5,145.5,148.875
2020-02-26,U.A.E.,122.0,94.0,1,0.7,120.4,122.5
2020-02-26,Qatar,94.0,122.0,0,0.7,146.5,128.4
2020-02-26,Australia,193.0,96.0,1,0.9,161.2,127.3
2020-02-26,South Africa,96.0,193.0,0,0.5,161.1,172.7
2020-02-27,U.A.E.,199.0,97.0,1,0.7,128.5,120.6
2020-02-27,Kuwait,97.0,199.0,0,0.5,148.7,158.1
2020-02-29,Malaysia,154.0,132.0,1,0.8,152.8,135.3
2020-02-29,Nepal,132.0,154.0,0,0.6,135.9,120.1
2020-02-29,Singapore,139.0,96.0,1,0.4,145.7,154.4
2020-02-29,Thailand,96.0,139.0,0,0.2,124.0,133.2
2020-03-01,Thailand,85.0,86.0,0,0.16666666666666666,117.5,125.33333333333333
2020-03-01,Malaysia,86.0,85.0,1,0.9,148.0,128.7
2020-03-01,Hong Kong,154.0,111.0,1,0.4,128.5,133.6
2020-03-01,Nepal,111.0,154.0,0,0.5,131.6,120.4
2020-03-03,Hong Kong,78.0,77.0,1,0.4,121.9,127.7
2020-03-03,Thailand,77.0,78.0,0,0.14285714285714285,111.71428571428571,118.57142857142857
2020-03-03,Singapore,239.0,111.0,1,0.5,154.5,150.1
2020-03-03,Malaysia,111.0,239.0,0,0.8,145.7,141.8
2020-03-04,Thailand,66.0,72.0,0,0.125,106.0,112.75
2020-03-04,Nepal,72.0,66.0,1,0.6,126.8,111.0
2020-03-04,Singapore,168.0,152.0,1,0.5,153.2,147.6
2020-03-04,Hong Kong,152.0,168.0,0,0.3,122.1,132.7
2020-03-04,West Indies,196.0,171.0,1,0.4,163.6,172.3
2020-03-04,Sri Lanka,171.0,196.0,0,0.4,141.3,150.7
2020-03-06,West Indies,158.0,155.0,1,0.5,164.8,172.8
2020-03-06,Afghanistan,133.0,172.0,1,0.7,171.2,154.4
2020-03-06,Sri Lanka,155.0,158.0,0,0.3,144.3,157.7
2020-03-06,Hong Kong,133.0,132.0,1,0.3,127.2,137.8
2020-03-06,Malaysia,132.0,133.0,0,0.8,144.5,140.6
2020-03-06,Ireland,172.0,133.0,0,0.5,142.1,134.7
2020-03-08,Germany,180.0,122.0,1,0.7,122.5,116.3
2020-03-08,Spain,122.0,180.0,0,0.8,125.7,124.7
2020-03-08,Afghanistan,184.0,163.0,1,0.7,161.8,151.3
2020-03-08,Ireland,163.0,184.0,0,0.5,145.9,140.2
2020-03-08,Germany,139.0,142.0,0,0.6,123.6,118.6
2020-03-08,Spain,142.0,139.0,1,0.8,130.0,128.8
2020-03-09,Zimbabwe,152.0,200.0,0,0.5,156.7,164.6
2020-03-09,Bangladesh,200.0,152.0,1,0.5,152.9,148.9
2020-03-11,Zimbabwe,119.0,120.0,0,0.4,151.4,159.5
2020-03-11,Bangladesh,120.0,119.0,1,0.5,150.1,146.4
2020-08-21,Isle of Man,100.0,101.0,0,0.0,100.0,101.0
2020-08-21,Guernsey,101.0,100.0,1,0.375,108.5,123.75
2020-08-28,Luxembourg,164.0,89.0,1,0.4,113.8,126.6
2020-08-28,Czech Rep.,89.0,164.0,0,0.625,158.875,127.75
2020-08-29,Luxembourg,112.0,115.0,0,0.3333333333333333,113.5,124.66666666666667
2020-08-29,Czech Rep.,115.0,112.0,1,0.6666666666666666,154.0,126.0
2020-08-29,Czech Rep.,151.0,197.0,0,0.6,153.7,133.1
2020-08-29,Luxembourg,128.0,165.0,0,0.2857142857142857,115.57142857142857,130.42857142857142
2020-08-29,Belgium,165.0,128.0,1,0.25,126.0,135.0
2020-08-29,Belgium,197.0,151.0,1,0.4,140.2,138.2
2020-08-30,Belgium,161.0,74.0,1,0.5,143.66666666666666,127.5
2020-08-30,Czech Rep.,74.0,161.0,0,0.5,133.3,147.1
2020-08-30,Belgium,184.0,135.0,1,0.5714285714285714,149.42857142857142,128.57142857142858
2020-08-30,Luxembourg,135.0,184.0,0,0.25,118.0,137.125
2020-08-30,Pakistan,195.0,199.0,0,0.3,145.3,154.6
2020-08-30,England,199.0,195.0,1,0.7,176.8,171.4
2020-09-01,England,185.0,190.0,0,0.6,188.1,183.3
2020-09-01,Pakistan,190.0,185.0,1,0.3,147.5,159.0
2020-09-04,England,162.0,160.0,1,0.6,186.8,182.0
2020-09-04,Australia,160.0,162.0,0,0.8,164.5,130.9
2020-09-06,Australia,157.0,158.0,0,0.7,160.8,127.7
2020-09-06,England,158.0,157.0,1,0.6,187.2,182.4
2020-09-08,England,145.0,146.0,0,0.6,186.2,179.4
2020-09-08,Australia,146.0,145.0,1,0.7,152.1,132.3
2020-09-23,Bulgaria,184.0,185.0,0,0.5,143.5,138.75
2020-09-23,Malta,185.0,184.0,1,0.2,127.6,168.2
2020-09-23,Malta,216.0,159.0,1,0.3333333333333333,142.33333333333334,166.66666666666666
2020-09-23,Bulgaria,159.0,216.0,0,0.4,146.6,154.2
2020-10-16,Bulgaria,128.0,95.0,1,0.5,143.5,144.33333333333334
2020-10-16,Romania,95.0,128.0,0,0.6,140.4,106.0
2020-10-17,Romania,209.0,175.0,1,0.6666666666666666,151.83333333333334,117.5
2020-10-17,Bulgaria,175.0,209.0,0,0.42857142857142855,148.0,153.57142857142858
2020-10-17,Romania,148.0,96.0,1,0.7142857142857143,151.28571428571428,114.42857142857143
2020-10-17,Bulgaria,96.0,148.0,0,0.375,141.5,152.875
2020-10-18,Bulgaria,60.0,61.0,0,0.3333333333333333,132.44444444444446,142.66666666666666
2020-10-18,Romania,61.0,60.0,1,0.75,140.0,107.625
2020-11-07,Zimbabwe,156.0,157.0,0,0.4,152.6,160.4
2020-11-07,Pakistan,157.0,156.0,1,0.4,145.9,157.1
2020-11-08,Zimbabwe,134.0,137.0,0,0.4,149.1,154.4
2020-11-08,Pakistan,137.0,134.0,1,0.5,149.5,154.0
2020-11-10,Zimbabwe,129.0,130.0,0,0.4,148.4,149.9
2020-11-10,Pakistan,130.0,129.0,1,0.6,147.8,148.7
2020-11-27,South Africa,179.0,183.0,0,0.4,161.0,174.6
2020-11-27,England,183.0,179.0,1,0.7,187.9,179.3
2020-11-27,West Indies,180.0,179.0,0,0.4,166.4,177.3
2020-11-27,New Zealand,179.0,180.0,1,0.4,159.7,168.4
2020-11-29,England,147.0,146.0,1,0.7,178.5,177.4
2020-11-29,South Africa,146.0,147.0,0,0.3,155.8,175.6
2020-11-29,New Zealand,238.0,166.0,1,0.4,167.0,168.9
2020-11-29,West Indies,166.0,238.0,0,0.4,172.4,186.4
2020-12-01,South Africa,191.0,192.0,0,0.3,160.0,179.7
2020-12-01,England,192.0,191.0,1,0.8,180.1,178.8
2020-12-04,India,161.0,150.0,1,0.9,180.1,160.3
2020-12-04,Australia,150.0,161.0,0,0.6,155.3,136.7
2020-12-06,India,195.0,194.0,1,0.9,182.2,165.3
2020-12-06,Australia,194.0,195.0,0,0.5,160.2,142.0
2020-12-08,Australia,186.0,174.0,1,0.5,163.7,144.4
2020-12-08,India,174.0,186.0,0,0.8,178.7,163.2
